DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,PK,K,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL
1980,DE BEQUE 49JT,,DISTRICT TOTAL,28,16,13,12,12,8,7,12,11,6,9,13,8,5,160
1990,PLATEAU VALLEY 50,3582,GRAND MESA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,45,37,33,49,164
1990,PLATEAU VALLEY 50,7024,PLATEAU VALLEY ELEMENTARY SCHOOL,25,28,20,23,31,28,20,0,0,0,0,0,0,0,175
1990,PLATEAU VALLEY 50,7028,PLATEAU VALLEY MIDDLE SCHOOL,0,0,0,0,0,0,0,19,14,23,0,0,0,0,56
1990,PLATEAU VALLEY 50,7032,PLATEAU VALLEY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,20,25,24,25,94
1990,PLATEAU VALLEY 50,,DISTRICT TOTAL,25,28,20,23,31,28,20,19,14,23,65,62,57,74,489
2000,MESA COUNTY VALLEY 51,0000,NOT IN A SCHOOL,0,0,0,0,0,0,0,0,1,2,4,5,5,5,22
2000,MESA COUNTY VALLEY 51,0262,APPLETON ELEMENTARY SCHOOL,27,61,68,63,57,55,72,0,0,0,0,0,0,0,403
2000,MESA COUNTY VALLEY 51,0361,FRUITA 8/9 SCHOOL,0,0,0,0,0,0,0,0,0,296,424,0,0,0,720
2000,MESA COUNTY VALLEY 51,0362,RIM ROCK ELEMENTARY SCHOOL,30,91,96,109,105,115,83,0,0,0,0,0,0,0,629
2000,MESA COUNTY VALLEY 51,0363,PEAR PARK ELEMENTARY SCHOOL,30,58,83,70,61,80,65,0,0,0,0,0,0,0,447
2000,MESA COUNTY VALLEY 51,0900,BOOKCLIFF MIDDLE SCHOOL,0,0,0,0,0,0,0,190,188,169,0,0,0,0,547
2000,MESA COUNTY VALLEY 51,1046,BROADWAY ELEMENTARY SCHOOL,23,29,37,44,46,42,40,0,0,0,0,0,0,0,261
2000,MESA COUNTY VALLEY 51,1450,CENTRAL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,451,414,421,378,1664
2000,MESA COUNTY VALLEY 51,1520,CHATFIELD ELEMENTARY SCHOOL,28,68,76,60,59,73,69,0,0,0,0,0,0,0,433
2000,MESA COUNTY VALLEY 51,1619,CHIPETA ELEMENTARY SCHOOL,30,77,68,68,69,83,58,0,0,0,0,0,0,0,453
2000,MESA COUNTY VALLEY 51,1686,CLIFTON ELEMENTARY SCHOOL,47,94,69,70,80,55,78,0,0,0,0,0,0,0,493
2000,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,0,41,44,21,12,22,20,9,14,23,0,0,0,0,206
2000,MESA COUNTY VALLEY 51,2224,DOS RIOS ELEMENTARY SCHOOL,26,65,93,57,70,62,68,0,0,0,0,0,0,0,441
2000,MESA COUNTY VALLEY 51,2297,DUAL IMMERSION ACADEMY SCHOOL,28,45,49,41,40,41,23,0,0,0,0,0,0,0,267
2000,MESA COUNTY VALLEY 51,2392,EAST MIDDLE SCHOOL,0,0,0,0,0,0,0,142,144,160,0,0,0,0,446
2000,MESA COUNTY VALLEY 51,2724,NEW EMERSON SCHOOL AT COLUMBUS,0,16,30,23,19,22,19,0,0,0,0,0,0,0,129
2000,MESA COUNTY VALLEY 51,3244,FRUITA MIDDLE SCHOOL,0,0,0,0,0,0,0,286,300,0,0,0,0,0,586
2000,MESA COUNTY VALLEY 51,3262,FRUITVALE ELEMENTARY SCHOOL,29,75,64,84,79,80,89,0,0,0,0,0,0,0,500
2000,MESA COUNTY VALLEY 51,3350,GATEWAY SCHOOL,8,3,4,4,3,1,3,6,1,4,1,5,3,0,46
2000,MESA COUNTY VALLEY 51,3469,GLADE PARK COMMUNITY SCHOOL,0,4,4,1,0,0,0,0,0,0,0,0,0,0,9
2000,MESA COUNTY VALLEY 51,3570,GRAND JUNCTION HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,460,465,448,384,1757
2000,MESA COUNTY VALLEY 51,3584,GRAND MESA MIDDLE SCHOOL,0,0,0,0,0,0,0,215,237,212,0,0,0,0,664
2000,MESA COUNTY VALLEY 51,3825,HAWTHORNE BUILDING,55,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2000,MESA COUNTY VALLEY 51,5210,LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,30,60,65,61,63,77,53,0,0,0,0,0,0,0,409
2000,MESA COUNTY VALLEY 51,5244,LOMA ELEMENTARY SCHOOL,25,32,44,40,45,41,41,0,0,0,0,0,0,0,268
2000,MESA COUNTY VALLEY 51,5828,MESA VALLEY VISION HOME AND COMMUNITY PROGRAM,0,26,29,24,30,21,27,18,39,20,21,16,11,8,290
2000,MESA COUNTY VALLEY 51,5842,MESA VIEW ELEMENTARY SCHOOL,30,61,76,62,69,50,70,0,0,0,0,0,0,0,418
2000,MESA COUNTY VALLEY 51,6070,FRUITA MONUMENT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,438,459,426,1323
2000,MESA COUNTY VALLEY 51,6166,MOUNT GARFIELD MIDDLE SCHOOL,0,0,0,0,0,0,0,196,221,229,0,0,0,0,646
2000,MESA COUNTY VALLEY 51,6264,NISLEY ELEMENTARY SCHOOL,30,79,69,71,78,61,76,0,0,0,0,0,0,0,464
2000,MESA COUNTY VALLEY 51,6554,ORCHARD AVENUE ELEMENTARY SCHOOL,27,85,82,82,65,82,68,0,0,0,0,0,0,0,491
2000,MESA COUNTY VALLEY 51,6562,ORCHARD MESA MIDDLE SCHOOL,0,0,0,0,0,0,0,179,171,158,0,0,0,0,508
2000,MESA COUNTY VALLEY 51,6666,PALISADE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,272,277,250,229,1028
2000,MESA COUNTY VALLEY 51,7110,POMONA ELEMENTARY SCHOOL,0,68,60,68,62,78,91,0,0,0,0,0,0,0,427
2000,MESA COUNTY VALLEY 51,7236,R-5 HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,1,25,94,150,270
2000,MESA COUNTY VALLEY 51,7281,REDLANDS MIDDLE SCHOOL,0,0,0,0,0,0,0,211,205,196,0,0,0,0,612
2000,MESA COUNTY VALLEY 51,7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,28,97,119,90,92,83,84,0,0,0,0,0,0,0,593
2000,MESA COUNTY VALLEY 51,7832,SHELLEDY ELEMENTARY SCHOOL,28,98,76,101,88,78,81,0,0,0,0,0,0,0,550
2000,MESA COUNTY VALLEY 51,8462,TAYLOR ELEMENTARY SCHOOL,24,62,63,48,74,61,69,0,0,0,0,0,0,0,401
2000,MESA COUNTY VALLEY 51,8846,THUNDER MOUNTAIN ELEMENTARY SCHOOL,26,84,107,104,104,94,91,0,0,0,0,0,0,0,610
2000,MESA COUNTY VALLEY 51,8876,TOPE ELEMENTARY SCHOOL,27,54,61,59,60,68,60,0,0,0,0,0,0,0,389
2000,MESA COUNTY VALLEY 51,9406,WEST MIDDLE SCHOOL,0,0,0,0,0,0,0,145,130,150,0,0,0,0,425
2000,MESA COUNTY VALLEY 51,9434,SCENIC ELEMENTARY SCHOOL,0,34,37,43,44,50,44,0,0,0,0,0,0,0,252
2000,MESA COUNTY VALLEY 51,9673,WINGATE ELEMENTARY SCHOOL,22,60,80,76,79,86,75,0,0,0,0,0,0,0,478
2000,MESA COUNTY VALLEY 51,,DISTRICT TOTAL,658,1627,1753,1644,1653,1661,1617,1597,1651,1619,1634,1645,1691,1580,22030
2010,CREEDE SCHOOL DISTRICT,1962,LAMB ELEMENTARY SCHOOL,6,7,13,5,8,7,7,3,0,0,0,0,0,0,56
2010,CREEDE SCHOOL DISTRICT,1966,CREEDE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,3,8,8,9,6,11,45
2010,CREEDE SCHOOL DISTRICT,,DISTRICT TOTAL,6,7,13,5,8,7,7,3,3,8,8,9,6,11,101
2020,MOFFAT COUNTY RE:NO 1,1936,SANDROCK ELEMENTARY,30,64,54,65,70,54,53,0,0,0,0,0,0,0,390
2020,MOFFAT COUNTY RE:NO 1,1938,CRAIG MIDDLE SCHOOL SCHOOL,0,0,0,0,0,0,0,191,170,165,0,0,0,0,526
2020,MOFFAT COUNTY RE:NO 1,2373,EARLY CHILDHOOD CENTER,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60
2020,MOFFAT COUNTY RE:NO 1,2374,EAST ELEMENTARY SCHOOL,29,42,38,46,45,36,41,0,0,0,0,0,0,0,277
2020,MOFFAT COUNTY RE:NO 1,5656,MAYBELL ELEMENTARY SCHOOL,0,2,2,4,4,3,1,0,0,0,0,0,0,0,16
2020,MOFFAT COUNTY RE:NO 1,5962,MOFFAT COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,193,153,152,175,673
2020,MOFFAT COUNTY RE:NO 1,7338,RIDGEVIEW ELEMENTARY SCHOOL,28,47,40,35,46,44,42,0,0,0,0,0,0,0,282
2020,MOFFAT COUNTY RE:NO 1,8398,SUNSET ELEMENTARY SCHOOL,27,54,51,42,48,52,38,0,0,0,0,0,0,0,312
2020,MOFFAT COUNTY RE:NO 1,,DISTRICT TOTAL,174,209,185,192,213,189,175,191,170,165,193,153,152,175,2536
2035,MONTEZUMA-CORTEZ RE-1,0609,BATTLE ROCK CHARTER SCHOOL,0,5,5,5,10,5,6,0,0,0,0,0,0,0,36
2035,MONTEZUMA-CORTEZ RE-1,1888,CORTEZ MIDDLE SCHOOL,0,0,0,0,0,0,0,222,209,176,0,0,0,0,607
2035,MONTEZUMA-CORTEZ RE-1,4546,KEMPER ELEMENTARY SCHOOL,0,54,70,67,69,74,81,0,0,0,0,0,0,0,415
2035,MONTEZUMA-CORTEZ RE-1,5090,LEWIS-ARRIOLA ELEMENTARY SCHOOL,0,18,22,18,24,24,23,0,0,0,0,0,0,0,129
2035,MONTEZUMA-CORTEZ RE-1,5436,MANAUGH ELEMENTARY SCHOOL,0,46,67,56,58,43,51,0,0,0,0,0,0,0,321
2035,MONTEZUMA-CORTEZ RE-1,5836,MESA ELEMENTARY SCHOOL,0,58,68,69,69,67,76,0,0,0,0,0,0,0,407
2035,MONTEZUMA-CORTEZ RE-1,6026,MONTEZUMA-CORTEZ HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,188,188,203,181,760
2035,MONTEZUMA-CORTEZ RE-1,7082,PLEASANT VIEW ELEMENTARY SCHOOL,0,7,5,5,4,1,4,0,0,0,0,0,0,0,26
2035,MONTEZUMA-CORTEZ RE-1,7430,PRESCHOOL/JUMPSTART,81,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2035,MONTEZUMA-CORTEZ RE-1,8133,SOUTHWEST OPEN CHARTER SCHOOL,0,0,0,0,0,0,0,0,0,0,19,24,29,92,164
2035,MONTEZUMA-CORTEZ RE-1,,DISTRICT TOTAL,81,188,237,220,234,214,241,222,209,176,207,212,232,273,2946
2055,DOLORES RE-4A,2204,DOLORES ELEMENTARY SCHOOL,0,46,43,48,35,54,42,0,0,0,0,0,0,0,268
2055,DOLORES RE-4A,2206,DOLORES MIDDLE SCHOOL,0,0,0,0,0,0,0,61,57,61,0,0,0,0,179
2055,DOLORES RE-4A,2208,DOLORES HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,69,41,39,62,211
2055,DOLORES RE-4A,8500,TEDDY BEAR PRESCHOOL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2055,DOLORES RE-4A,,DISTRICT TOTAL,52,46,43,48,35,54,42,61,57,61,69,41,39,62,710
2070,MANCOS RE-6,5446,MANCOS ELEMENTARY SCHOOL,0,26,28,38,23,29,26,0,0,0,0,0,0,0,170
2070,MANCOS RE-6,5450,MANCOS MIDDLE SCHOOL,0,0,0,0,0,0,0,31,34,27,0,0,0,0,92
2070,MANCOS RE-6,5452,MANCOS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,30,24,28,29,111
2070,MANCOS RE-6,,DISTRICT TOTAL,0,26,28,38,23,29,26,31,34,27,30,24,28,29,373
2180,MONTROSE COUNTY RE-1J,1392,CENTENNIAL MIDDLE SCHOOL,0,0,0,0,0,0,0,208,253,235,0,0,0,0,696
2180,MONTROSE COUNTY RE-1J,1915,COTTONWOOD ELEMENTARY SCHOOL,0,64,78,72,80,103,76,0,0,0,0,0,0,0,473
2180,MONTROSE COUNTY RE-1J,2942,EARLY CHILDHOOD CENTER,288,0,0,0,0,0,0,0,0,0,0,0,0,0,288
2180,MONTROSE COUNTY RE-1J,4458,JOHNSON ELEMENTARY SCHOOL,0,108,95,133,85,92,81,0,0,0,0,0,0,0,594
2180,MONTROSE COUNTY RE-1J,6054,COLUMBINE MIDDLE SCHOOL,0,0,0,0,0,0,0,193,158,164,0,0,0,0,515
2180,MONTROSE COUNTY RE-1J,6058,MONTROSE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,461,329,277,252,1319
2180,MONTROSE COUNTY RE-1J,6366,NORTHSIDE ELEMENTARY SCHOOL,0,73,68,71,84,53,68,0,0,0,0,0,0,0,417
2180,MONTROSE COUNTY RE-1J,6466,OAK GROVE ELEMENTARY SCHOOL,0,64,55,81,71,56,69,0,0,0,0,0,0,0,396
2180,MONTROSE COUNTY RE-1J,6486,OLATHE ELEMENTARY SCHOOL,0,61,80,72,92,87,105,0,0,0,0,0,0,0,497
2180,MONTROSE COUNTY RE-1J,6490,OLATHE MIDDLE SCHOOL,0,0,0,0,0,0,0,100,105,93,0,0,0,0,298
2180,MONTROSE COUNTY RE-1J,6494,OLATHE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,101,92,83,81,357
2180,MONTROSE COUNTY RE-1J,6807,PASSAGE CHARTER SCHOOL,0,0,0,0,0,0,0,0,0,0,7,5,9,8,29
2180,MONTROSE COUNTY RE-1J,7106,POMONA ELEMENTARY SCHOOL,0,80,61,76,76,82,80,0,0,0,0,0,0,0,455
2180,MONTROSE COUNTY RE-1J,9149,VISTA CHARTER SCHOOL,0,0,0,0,0,0,0,0,0,0,5,21,56,105,187
2180,MONTROSE COUNTY RE-1J,,DISTRICT TOTAL,288,450,437,505,488,473,479,501,516,492,574,447,425,446,6521
2190,WEST END RE-2,6196,NATURITA ELEMENTARY SCHOOL,29,22,23,23,19,13,25,20,0,0,0,0,0,0,174
2190,WEST END RE-2,6436,NUCLA JUNIOR/SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,20,20,33,12,22,21,128
2190,WEST END RE-2,6718,PARADOX VALLEY CHARTER SCHOOL,6,7,5,3,4,6,7,3,3,0,0,0,0,0,44
2190,WEST END RE-2,,DISTRICT TOTAL,35,29,28,26,23,19,32,23,23,20,33,12,22,21,346
2395,BRUSH RE-2(J),1094,BRUSH MIDDLE SCHOOL,0,0,0,0,0,0,0,98,128,117,0,0,0,0,343
2395,BRUSH RE-2(J),1096,BRUSH HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,94,98,123,99,414
2395,BRUSH RE-2(J),1438,BEAVER VALLEY ELEMENTARY SCHOOL,0,0,0,0,102,123,114,0,0,0,0,0,0,0,339
2395,BRUSH RE-2(J),8832,THOMSON PRIMARY SCHOOL,77,96,100,117,0,0,0,0,0,0,0,0,0,0,390
2395,BRUSH RE-2(J),,DISTRICT TOTAL,77,96,100,117,102,123,114,98,128,117,94,98,123,99,1486
2405,FORT MORGAN RE-3,0492,BAKER CENTRAL SCHOOL,0,0,0,0,0,0,247,237,0,0,0,0,0,0,484
2405,FORT MORGAN RE-3,1850,COLUMBINE ELEMENTARY SCHOOL,0,0,79,100,91,81,0,0,0,0,0,0,0,0,351
2405,FORT MORGAN RE-3,3074,FORT MORGAN MIDDLE SCHOOL,0,0,0,0,0,0,0,0,245,214,0,0,0,0,459
2405,FORT MORGAN RE-3,3078,FORT MORGAN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,239,234,195,208,876
2405,FORT MORGAN RE-3,3620,GREEN ACRES ELEMENTARY SCHOOL,0,0,83,83,75,81,0,0,0,0,0,0,0,0,322
2405,FORT MORGAN RE-3,5180,LINCOLN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,5,9,10,22,46
2405,FORT MORGAN RE-3,6954,PIONEER ELEMENTARY SCHOOL,0,0,79,84,91,74,0,0,0,0,0,0,0,0,328
2405,FORT MORGAN RE-3,7856,SHERMAN EARLY CHILDHOOD CENTER,148,218,0,0,0,0,0,0,0,0,0,0,0,0,366
2405,FORT MORGAN RE-3,,DISTRICT TOTAL,148,218,241,267,257,236,247,237,245,214,244,243,205,230,3232
2505,WELDON VALLEY RE-20(J),9352,WELDON VALLEY ELEMENTARY SCHOOL,16,18,12,17,13,13,20,19,0,0,0,0,0,0,128
2505,WELDON VALLEY RE-20(J),9356,WELDON VALLEY JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,15,14,0,0,0,0,29
2505,WELDON VALLEY RE-20(J),9360,WELDON VALLEY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,17,12,13,12,54
2505,WELDON VALLEY RE-20(J),,DISTRICT TOTAL,16,18,12,17,13,13,20,19,15,14,17,12,13,12,211
2515,WIGGINS RE-50(J),9263,WIGGINS MIDDLE SCHOOL,0,0,0,0,0,0,0,38,38,44,0,0,0,0,120
2515,WIGGINS RE-50(J),9576,WIGGINS ELEMENTARY SCHOOL,54,43,37,43,28,34,38,0,0,0,0,0,0,0,277
2515,WIGGINS RE-50(J),9582,WIGGINS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,35,47,41,46,169
2515,WIGGINS RE-50(J),,DISTRICT TOTAL,54,43,37,43,28,34,38,38,38,44,35,47,41,46,566
2520,EAST OTERO R-1,4841,LA JUNTA INTERMEDIATE SCHOOL,0,0,0,0,90,96,86,0,0,0,0,0,0,0,272
2520,EAST OTERO R-1,4842,LA JUNTA MIDDLE SCHOOL,0,0,0,0,0,0,0,97,97,87,0,0,0,0,281
2520,EAST OTERO R-1,4843,LA JUNTA PRIMARY SCHOOL,0,109,129,109,0,0,0,0,0,0,0,0,0,0,347
2520,EAST OTERO R-1,4844,LA JUNTA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,93,103,95,97,388
2520,EAST OTERO R-1,8849,TIGER LEARNING CENTER,0,0,0,0,0,0,0,0,0,0,1,10,10,9,30
2520,EAST OTERO R-1,,DISTRICT TOTAL,0,109,129,109,90,96,86,97,97,87,94,113,105,106,1318
2530,ROCKY FORD R-2,4418,JEFFERSON MIDDLE SCHOOL,0,0,0,0,0,0,0,54,56,58,0,0,0,0,168
2530,ROCKY FORD R-2,5114,LIBERTY ELEMENTARY SCHOOL,0,0,0,0,69,78,66,0,0,0,0,0,0,0,213
2530,ROCKY FORD R-2,7442,ROCKY FORD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,62,51,59,52,224
2530,ROCKY FORD R-2,9264,WASHINGTON PRIMARY SCHOOL,54,73,80,66,0,0,0,0,0,0,0,0,0,0,273
2530,ROCKY FORD R-2,,DISTRICT TOTAL,54,73,80,66,69,78,66,54,56,58,62,51,59,52,878
2535,MANZANOLA 3J,5498,MANZANOLA ELEMENTARY SCHOOL,0,12,11,9,14,13,14,13,0,0,0,0,0,0,86
2535,MANZANOLA 3J,5506,MANZANOLA JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,14,22,12,16,13,14,91
2535,MANZANOLA 3J,,DISTRICT TOTAL,0,12,11,9,14,13,14,13,14,22,12,16,13,14,177
2540,FOWLER R-4J,0056,FOWLER ELEMENTARY SCHOOL,0,34,37,33,32,30,34,29,0,0,0,0,0,0,229
2540,FOWLER R-4J,3130,FOWLER JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,33,30,0,0,0,0,63
2540,FOWLER R-4J,3134,FOWLER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,22,29,33,26,110
2540,FOWLER R-4J,,DISTRICT TOTAL,0,34,37,33,32,30,34,29,33,30,22,29,33,26,402
2560,CHERAW 31,1538,CHERAW ELEMENTARY SCHOOL,13,11,11,13,17,17,15,0,0,0,0,0,0,0,97
2560,CHERAW 31,1546,CHERAW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,13,22,10,13,58
2560,CHERAW 31,1548,CHERAW MIDDLE SCHOOL,0,0,0,0,0,0,0,22,23,10,0,0,0,0,55
2560,CHERAW 31,,DISTRICT TOTAL,13,11,11,13,17,17,15,22,23,10,13,22,10,13,210
2570,SWINK 33,8452,SWINK ELEMENTARY SCHOOL,0,24,31,27,28,22,32,28,0,0,0,0,0,0,192
2570,SWINK 33,8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,31,33,28,35,28,31,186
2570,SWINK 33,,DISTRICT TOTAL,0,24,31,27,28,22,32,28,31,33,28,35,28,31,378
2580,OURAY R-1,6596,OURAY ELEMENTARY SCHOOL,14,8,15,11,14,15,20,18,0,0,0,0,0,0,115
2580,OURAY R-1,6598,OURAY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,16,16,0,0,0,0,32
2580,OURAY R-1,6600,OURAY SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,13,27,19,24,83
2580,OURAY R-1,,DISTRICT TOTAL,14,8,15,11,14,15,20,18,16,16,13,27,19,24,230
2590,RIDGWAY R-2,7342,RIDGWAY ELEMENTARY SCHOOL,35,27,19,27,29,23,18,0,0,0,0,0,0,0,178
2590,RIDGWAY R-2,7344,RIDGWAY MIDDLE SCHOOL,0,0,0,0,0,0,0,29,23,25,0,0,0,0,77
2590,RIDGWAY R-2,7346,RIDGWAY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,36,22,34,33,125
2590,RIDGWAY R-2,,DISTRICT TOTAL,35,27,19,27,29,23,18,29,23,25,36,22,34,33,380
2600,PLATTE CANYON 1,7042,DEER CREEK ELEMENTARY SCHOOL,102,83,85,79,89,83,80,0,0,0,0,0,0,0,601
2600,PLATTE CANYON 1,7046,PLATTE CANYON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,83,95,113,109,400
2600,PLATTE CANYON 1,7048,FITZSIMMONS MIDDLE SCHOOL,0,0,0,0,0,0,0,84,78,85,0,0,0,0,247
2600,PLATTE CANYON 1,,DISTRICT TOTAL,102,83,85,79,89,83,80,84,78,85,83,95,113,109,1248
2610,PARK COUNTY RE-2,3681,GUFFEY CHARTER SCHOOL,3,3,0,3,3,4,2,7,2,4,0,0,0,0,31
2610,PARK COUNTY RE-2,4908,LAKE GEORGE CHARTER SCHOOL,15,16,14,8,11,8,6,7,0,0,0,0,0,0,85
2610,PARK COUNTY RE-2,7891,SILVERHEELS MIDDLE SCHOOL,0,0,0,0,0,0,0,27,34,36,0,0,0,0,97
2610,PARK COUNTY RE-2,8114,EDITH TETER ELEMENTARY SCHOOL,65,34,38,33,28,24,27,0,0,0,0,0,0,0,249
2610,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,44,30,33,36,143
2610,PARK COUNTY RE-2,,DISTRICT TOTAL,83,53,52,44,42,36,35,41,36,40,44,30,33,36,605
2620,HOLYOKE RE-1J,0000,NOT IN A SCHOOL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42
2620,HOLYOKE RE-1J,4076,HOLYOKE ELEMENTARY SCHOOL,0,56,56,50,37,43,55,0,0,0,0,0,0,0,297
2620,HOLYOKE RE-1J,4079,HOLYOKE JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,44,36,35,0,0,0,0,115
2620,HOLYOKE RE-1J,4080,HOLYOKE SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,47,46,49,35,177
2620,HOLYOKE RE-1J,,DISTRICT TOTAL,42,56,56,50,37,43,55,44,36,35,47,46,49,35,631
2630,HAXTUN RE-2J,3846,HAXTUN ELEMENTARY SCHOOL,31,22,15,14,21,21,20,26,31,29,0,0,0,0,230
2630,HAXTUN RE-2J,3850,HAXTUN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,20,23,23,21,87
2630,HAXTUN RE-2J,,DISTRICT TOTAL,31,22,15,14,21,21,20,26,31,29,20,23,23,21,317
2640,ASPEN 1,0042,ASPEN COMMUNITY CHARTER SCHOOL,0,14,14,14,13,14,14,14,11,14,0,0,0,0,122
2640,ASPEN 1,0428,ASPEN ELEMENTARY SCHOOL,0,108,101,113,111,92,0,0,0,0,0,0,0,0,525
2640,ASPEN 1,0430,ASPEN MIDDLE SCHOOL,0,0,0,0,0,0,105,116,124,127,0,0,0,0,472
2640,ASPEN 1,0432,ASPEN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,122,141,131,136,530
2640,ASPEN 1,0447,ASPEN PRE-SCHOOL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2640,ASPEN 1,,DISTRICT TOTAL,49,122,115,127,124,106,119,130,135,141,122,141,131,136,1698
2650,GRANADA RE-1,3542,GRANADA ELEMENTARY SCHOOL,22,11,15,9,22,17,19,11,0,0,0,0,0,0,126
2650,GRANADA RE-1,3546,GRANADA UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,21,18,33,13,17,15,117
2650,GRANADA RE-1,,DISTRICT TOTAL,22,11,15,9,22,17,19,11,21,18,33,13,17,15,243
2660,LAMAR RE-2,0200,ALTA VISTA CHARTER SCHOOL,0,13,19,17,14,19,16,13,0,0,0,0,0,0,111
2660,LAMAR RE-2,4956,LAMAR MIDDLE SCHOOL,0,0,0,0,0,0,0,0,108,114,0,0,0,0,222
2660,LAMAR RE-2,4960,LAMAR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,123,121,114,120,478
2660,LAMAR RE-2,5190,LINCOLN ELEMENTARY SCHOOL,0,0,0,0,0,0,105,105,0,0,0,0,0,0,210
2660,LAMAR RE-2,5777,MELVIN HENDRICKSON DEVELOPMENT CENTER,117,0,0,0,0,0,0,0,0,0,0,0,0,0,117
2660,LAMAR RE-2,6794,PARKVIEW ELEMENTARY SCHOOL,0,0,0,0,113,113,0,0,0,0,0,0,0,0,226
2660,LAMAR RE-2,9268,WASHINGTON ELEMENTARY SCHOOL,0,126,111,117,0,0,0,0,0,0,0,0,0,0,354
2660,LAMAR RE-2,,DISTRICT TOTAL,117,139,130,134,127,132,121,118,108,114,123,121,114,120,1718
2670,HOLLY RE-3,4058,HOLLY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,18,20,20,16,74
2670,HOLLY RE-3,4069,HOLLY JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,18,21,0,0,0,0,39
2670,HOLLY RE-3,7794,SHANNER ELEMENTARY SCHOOL,26,25,25,17,23,25,19,18,0,0,0,0,0,0,178
2670,HOLLY RE-3,,DISTRICT TOTAL,26,25,25,17,23,25,19,18,18,21,18,20,20,16,291
2680,WILEY RE-13 JT,9604,WILEY ELEMENTARY SCHOOL,28,10,13,7,20,13,14,24,0,0,0,0,0,0,129
2680,WILEY RE-13 JT,9608,WILEY JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,24,11,27,18,15,12,107
2680,WILEY RE-13 JT,,DISTRICT TOTAL,28,10,13,7,20,13,14,24,24,11,27,18,15,12,236
2690,PUEBLO CITY 60,0738,BELMONT ELEMENTARY SCHOOL,60,73,71,69,79,77,77,0,0,0,0,0,0,0,506
2690,PUEBLO CITY 60,0756,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,32,54,71,60,76,71,69,0,0,0,0,0,0,0,433
2690,PUEBLO CITY 60,0822,BESSEMER ELEMENTARY SCHOOL,30,47,46,63,57,46,49,29,25,29,0,0,0,0,421
